Date ID,Day of Month,Day of Week,Is Weekend,Month Name,Quarter,Month,Year,Date
1380,24,0,0,June,2,6,2012,2012-06-24 00:00:00
1381,15,0,0,July,3,7,2012,2012-07-15 00:00:00
1382,11,0,0,March,1,3,2012,2012-03-11 00:00:00
1383,27,6,1,July,3,7,2013,2013-07-27 00:00:00
1384,27,0,0,October,4,10,2013,2013-10-27 00:00:00
1385,5,0,0,May,2,5,2013,2013-05-05 00:00:00
1386,13,0,0,January,1,1,2013,2013-01-13 00:00:00
1387,29,0,0,December,4,12,2013,2013-12-29 00:00:00
1388,19,6,1,October,4,10,2013,2013-10-19 00:00:00
1389,19,0,0,January,1,1,2014,2014-01-19 00:00:00
1390,27,0,0,February,1,2,2011,2011-02-27 00:00:00
1391,8,0,0,December,4,12,2013,2013-12-08 00:00:00
1392,9,0,0,February,1,2,2014,2014-02-09 00:00:00
1393,24,0,0,July,3,7,2011,2011-07-24 00:00:00
1394,9,0,0,September,3,9,2012,2012-09-09 00:00:00
1395,3,0,0,June,2,6,2012,2012-06-03 00:00:00
1396,25,0,0,November,4,11,2012,2012-11-25 00:00:00
1397,7,0,0,December,4,12,2014,2014-12-07 00:00:00
1398,8,0,0,January,1,1,2012,2012-01-08 00:00:00
1399,12,0,0,February,1,2,2012,2012-02-12 00:00:00
1400,29,0,0,January,1,1,2012,2012-01-29 00:00:00
1401,6,0,0,March,1,3,2011,2011-03-06 00:00:00
1402,23,0,0,January,1,1,2011,2011-01-23 00:00:00
1403,12,0,0,June,2,6,2011,2011-06-12 00:00:00
1404,2,0,0,December,4,12,2012,2012-12-02 00:00:00
1405,6,0,0,May,2,5,2012,2012-05-06 00:00:00
1406,29,0,0,July,3,7,2012,2012-07-29 00:00:00
1407,18,0,0,November,4,11,2012,2012-11-18 00:00:00
1408,23,0,0,September,3,9,2012,2012-09-23 00:00:00
1409,17,0,0,June,2,6,2012,2012-06-17 00:00:00
1410,14,0,0,October,4,10,2012,2012-10-14 00:00:00
1411,17,0,0,March,1,3,2013,2013-03-17 00:00:00
1412,7,0,0,July,3,7,2013,2013-07-07 00:00:00
1413,24,0,0,March,1,3,2013,2013-03-24 00:00:00
1414,18,0,0,August,3,8,2013,2013-08-18 00:00:00
1415,20,0,0,October,4,10,2013,2013-10-20 00:00:00
1416,6,0,0,January,1,1,2013,2013-01-06 00:00:00
1417,13,0,0,October,4,10,2013,2013-10-13 00:00:00
1418,18,0,0,May,2,5,2014,2014-05-18 00:00:00
1419,15,0,0,April,2,4,2012,2012-04-15 00:00:00
1420,20,0,0,January,1,1,2013,2013-01-20 00:00:00
1421,19,0,0,June,2,6,2011,2011-06-19 00:00:00
1422,24,0,0,April,2,4,2011,2011-04-24 00:00:00
1423,6,0,0,February,1,2,2011,2011-02-06 00:00:00
1424,5,0,0,June,2,6,2011,2011-06-05 00:00:00
1425,13,0,0,February,1,2,2011,2011-02-13 00:00:00
1426,30,0,0,September,3,9,2012,2012-09-30 00:00:00
1427,16,0,0,March,1,3,2014,2014-03-16 00:00:00
1428,28,0,0,April,2,4,2013,2013-04-28 00:00:00
1429,21,0,0,April,2,4,2013,2013-04-21 00:00:00
1430,15,0,0,January,1,1,2012,2012-01-15 00:00:00
1431,20,0,0,July,3,7,2014,2014-07-20 00:00:00
1432,26,0,0,February,1,2,2012,2012-02-26 00:00:00
1433,4,0,0,March,1,3,2012,2012-03-04 00:00:00
1434,17,0,0,April,2,4,2011,2011-04-17 00:00:00
1435,21,0,0,October,4,10,2012,2012-10-21 00:00:00
1436,13,0,0,March,1,3,2011,2011-03-13 00:00:00
1437,3,6,1,January,1,1,2015,2015-01-03 00:00:00
1438,1,4,0,January,1,1,2015,2015-01-01 00:00:00
1439,2,0,0,February,1,2,2014,2014-02-02 00:00:00
1440,2,5,1,January,1,1,2015,2015-01-02 00:00:00
1441,19,0,0,February,1,2,2012,2012-02-19 00:00:00
1442,26,0,0,October,4,10,2014,2014-10-26 00:00:00
1443,3,0,0,July,3,7,2011,2011-07-03 00:00:00
1444,22,0,0,July,3,7,2012,2012-07-22 00:00:00
1445,18,0,0,December,4,12,2011,2011-12-18 00:00:00
1446,1,0,0,January,1,1,2012,2012-01-01 00:00:00
1447,28,0,0,August,3,8,2011,2011-08-28 00:00:00
1448,10,0,0,August,3,8,2014,2014-08-10 00:00:00
1449,14,0,0,August,3,8,2011,2011-08-14 00:00:00
1450,23,0,0,October,4,10,2011,2011-10-23 00:00:00
1451,3,0,0,November,4,11,2013,2013-11-03 00:00:00
1452,20,0,0,February,1,2,2011,2011-02-20 00:00:00
1453,17,0,0,February,1,2,2013,2013-02-17 00:00:00
1454,29,0,0,May,2,5,2011,2011-05-29 00:00:00
1455,18,0,0,March,1,3,2012,2012-03-18 00:00:00
1456,24,0,0,February,1,2,2013,2013-02-24 00:00:00
1457,25,0,0,March,1,3,2012,2012-03-25 00:00:00
1458,5,1,0,January,1,1,2015,2015-01-05 00:00:00
1459,10,0,0,April,2,4,2011,2011-04-10 00:00:00
1460,4,0,0,January,1,1,2015,2015-01-04 00:00:00
1461,4,0,0,September,3,9,2011,2011-09-04 00:00:00
1462,1,0,0,May,2,5,2011,2011-05-01 00:00:00
1463,10,0,0,July,3,7,2011,2011-07-10 00:00:00
1464,20,0,0,March,1,3,2011,2011-03-20 00:00:00
1465,6,2,0,January,1,1,2015,2015-01-06 00:00:00
1466,7,3,0,January,1,1,2015,2015-01-07 00:00:00
1467,8,0,0,April,2,4,2012,2012-04-08 00:00:00
