Order ID,Ship Mode,Count of Shipping ID
RS-2014-8280,Standard Class,1
RS-2014-8410,Standard Class,1
RS-2014-850,Standard Class,1
RS-2014-8950,Standard Class,1
RS-2014-90,Standard Class,1
RS-2014-9040,First Class,1
RS-2014-9050,Second Class,1
RS-2014-9190,Standard Class,1
RS-2014-9310,Second Class,1
RS-2014-9350,Standard Class,1
RS-2014-9680,Second Class,1
RS-2014-9870,Second Class,1
RW-2011-3040,Same Day,1
RW-2011-5380,Standard Class,1
RW-2011-6600,Standard Class,1
RW-2011-6640,Standard Class,1
RW-2011-7970,Standard Class,1
RW-2012-600,Standard Class,1
RW-2012-8200,Standard Class,1
RW-2013-8370,Second Class,1
RW-2014-1160,Standard Class,1
RW-2014-1500,Standard Class,1
RW-2014-2250,Standard Class,1
RW-2014-3070,Second Class,1
RW-2014-4910,Standard Class,1
RW-2014-680,First Class,1
RW-2014-8620,Standard Class,1
RW-2014-9180,Second Class,1
RW-2014-950,Standard Class,1
SA-2011-1130,First Class,1
SA-2011-1500,Standard Class,1
SA-2011-1570,Standard Class,1
SA-2011-1620,Standard Class,1
SA-2011-1630,Standard Class,1
SA-2011-1690,Standard Class,1
SA-2011-1710,Second Class,1
SA-2011-1830,Second Class,1
SA-2011-1930,Standard Class,1
SA-2011-1980,Standard Class,1
SA-2011-3110,Standard Class,1
SA-2011-3490,Standard Class,1
SA-2011-4100,Second Class,1
SA-2011-4390,Standard Class,1
SA-2011-4630,Second Class,1
SA-2011-5640,Standard Class,1
SA-2011-6240,First Class,1
SA-2011-7130,Standard Class,1
SA-2011-7370,Standard Class,1
SA-2011-7780,First Class,1
SA-2011-8320,Standard Class,1
SA-2011-8680,Second Class,1
SA-2011-8790,Standard Class,1
SA-2011-9880,Standard Class,1
SA-2012-2100,Standard Class,1
SA-2012-2120,Standard Class,1
SA-2012-230,Second Class,1
SA-2012-2670,First Class,1
SA-2012-3230,Second Class,1
SA-2012-3380,Standard Class,1
SA-2012-3400,Standard Class,1
SA-2012-380,Standard Class,1
SA-2012-4090,First Class,1
SA-2012-410,Same Day,1
SA-2012-4180,Same Day,1
SA-2012-4320,Standard Class,1
SA-2012-4350,Second Class,1
SA-2012-4440,Standard Class,1
SA-2012-4490,Standard Class,1
SA-2012-4510,Standard Class,1
SA-2012-4650,Standard Class,1
SA-2012-5640,Standard Class,1
SA-2012-5700,Second Class,1
SA-2012-6100,Standard Class,1
SA-2012-6160,Standard Class,1
SA-2012-6650,Standard Class,1
SA-2012-730,Standard Class,1
SA-2012-7300,Standard Class,1
SA-2012-7330,Second Class,1
SA-2012-7570,Second Class,1
SA-2012-7610,Standard Class,1
SA-2012-7870,First Class,1
SA-2012-8940,First Class,1
SA-2012-90,Second Class,1
SA-2012-9800,Standard Class,1
SA-2013-1550,First Class,1
SA-2013-2010,Standard Class,1
SA-2013-2540,Second Class,1
SA-2013-2770,Standard Class,1
SA-2013-330,Standard Class,1
SA-2013-3330,Standard Class,1
SA-2013-3560,Standard Class,1
SA-2013-3590,Second Class,1
SA-2013-3710,Standard Class,1
SA-2013-3810,Standard Class,1
SA-2013-3980,Same Day,1
SA-2013-4050,Standard Class,1
SA-2013-430,Standard Class,1
SA-2013-4310,Standard Class,1
SA-2013-4930,Standard Class,1
SA-2013-5320,Standard Class,1
SA-2013-6120,Standard Class,1
SA-2013-6270,Standard Class,1
SA-2013-6690,Standard Class,1
SA-2013-7130,Second Class,1
SA-2013-7470,Second Class,1
SA-2013-7790,Standard Class,1
SA-2013-7890,Standard Class,1
SA-2013-7950,First Class,1
SA-2013-8010,Standard Class,1
SA-2013-8190,Second Class,1
SA-2013-8270,Standard Class,1
SA-2013-8370,Second Class,1
SA-2013-8590,Standard Class,1
SA-2013-860,Second Class,1
SA-2013-8810,Standard Class,1
SA-2013-8850,Standard Class,1
SA-2013-9480,Standard Class,1
SA-2013-9490,Standard Class,1
SA-2013-9720,Standard Class,1
SA-2014-10,Standard Class,1
SA-2014-120,First Class,1
SA-2014-1250,First Class,1
SA-2014-1270,Standard Class,1
SA-2014-1290,Second Class,1
SA-2014-130,Standard Class,1
SA-2014-1380,Standard Class,1
SA-2014-1490,First Class,1
SA-2014-1520,First Class,1
SA-2014-1820,Standard Class,1
SA-2014-2230,Standard Class,1
SA-2014-2630,Standard Class,1
SA-2014-2680,Second Class,1
SA-2014-2790,Standard Class,1
SA-2014-2910,Standard Class,1
SA-2014-2990,Second Class,1
SA-2014-3020,Standard Class,1
SA-2014-3040,Second Class,1
SA-2014-3060,Second Class,1
SA-2014-3350,Standard Class,1
SA-2014-3480,Standard Class,1
SA-2014-3530,Second Class,1
SA-2014-3590,Standard Class,1
SA-2014-370,Standard Class,1
SA-2014-3860,Standard Class,1
SA-2014-3870,Standard Class,1
SA-2014-4020,Standard Class,1
SA-2014-4100,Second Class,1
SA-2014-4270,Second Class,1
SA-2014-4280,Standard Class,1
SA-2014-430,Standard Class,1
SA-2014-4380,Standard Class,1
SA-2014-4390,Standard Class,1
SA-2014-4990,Standard Class,1
SA-2014-500,Standard Class,1
SA-2014-5120,Standard Class,1
SA-2014-5160,Standard Class,1
SA-2014-5210,Second Class,1
SA-2014-5330,Same Day,1
SA-2014-5500,Standard Class,1
SA-2014-5570,Standard Class,1
SA-2014-5790,Second Class,1
SA-2014-5840,Second Class,1
SA-2014-5960,First Class,1
SA-2014-6030,Standard Class,1
SA-2014-6080,Second Class,1
SA-2014-620,Standard Class,1
SA-2014-6410,Standard Class,1
SA-2014-6420,Standard Class,1
SA-2014-6520,Second Class,1
SA-2014-6550,Same Day,1
SA-2014-6840,Standard Class,1
SA-2014-6890,First Class,1
SA-2014-7010,Standard Class,1
SA-2014-7470,Standard Class,1
SA-2014-7500,Standard Class,1
SA-2014-7510,Standard Class,1
SA-2014-7520,Second Class,1
SA-2014-7640,Standard Class,1
SA-2014-7690,First Class,1
SA-2014-7760,Standard Class,1
SA-2014-8310,Standard Class,1
SA-2014-840,Second Class,1
SA-2014-8450,Second Class,1
SA-2014-8520,Standard Class,1
SA-2014-8580,Second Class,1
SA-2014-9000,Standard Class,1
SA-2014-9070,Standard Class,1
SA-2014-9150,Standard Class,1
SA-2014-9530,Standard Class,1
SA-2014-9630,First Class,1
SA-2014-9710,Second Class,1
SA-2014-9840,Second Class,1
SF-2011-1480,First Class,1
SF-2011-2090,Second Class,1
SF-2011-2290,First Class,1
SF-2011-2700,Second Class,1
SF-2011-2790,Standard Class,1
SF-2011-320,First Class,1
SF-2011-3360,Standard Class,1
SF-2011-3470,Standard Class,1
SF-2011-3510,Standard Class,1
SF-2011-3910,Same Day,1
SF-2011-4480,Standard Class,1
SF-2011-4660,Standard Class,1
SF-2011-4820,Second Class,1
SF-2011-5640,First Class,1
SF-2011-5840,Standard Class,1
SF-2011-6020,Standard Class,1
SF-2011-6030,Standard Class,1
SF-2011-6380,First Class,1
SF-2011-6400,Standard Class,1
SF-2011-6770,Standard Class,1
SF-2011-6850,First Class,1
SF-2011-7060,Standard Class,1
SF-2011-740,Standard Class,1
SF-2011-7460,Standard Class,1
SF-2011-7680,Standard Class,1
SF-2011-7990,Second Class,1
SF-2011-8180,Second Class,1
SF-2011-8650,Standard Class,1
SF-2011-8920,Second Class,1
SF-2011-9000,Standard Class,1
SF-2011-9030,Second Class,1
SF-2011-9140,First Class,1
SF-2011-9350,Standard Class,1
SF-2011-9500,Second Class,1
SF-2012-1130,Standard Class,1
SF-2012-1380,First Class,1
SF-2012-1390,Standard Class,1
SF-2012-1460,Standard Class,1
SF-2012-1840,First Class,1
SF-2012-1990,Standard Class,1
SF-2012-2440,Standard Class,1
SF-2012-2450,Standard Class,1
SF-2012-2630,Standard Class,1
SF-2012-2790,Standard Class,1
SF-2012-310,Second Class,1
SF-2012-3570,Standard Class,1
SF-2012-3660,Standard Class,1
SF-2012-3780,Standard Class,1
SF-2012-3840,Standard Class,1
SF-2012-4060,First Class,1
SF-2012-5260,Standard Class,1
SF-2012-5280,Standard Class,1
SF-2012-5390,Standard Class,1
SF-2012-5440,Standard Class,1
SF-2012-5590,First Class,1
SF-2012-6000,Standard Class,1
SF-2012-6470,Standard Class,1
SF-2012-6490,Standard Class,1
SF-2012-6540,Standard Class,1
SF-2012-6560,Standard Class,1
SF-2012-6610,Standard Class,1
SF-2012-6660,Standard Class,1
SF-2012-6720,Second Class,1
SF-2012-6960,First Class,1
SF-2012-7210,Standard Class,1
SF-2012-8390,Second Class,1
SF-2012-8580,First Class,1
SF-2012-8630,Standard Class,1
SF-2012-9090,Second Class,1
SF-2012-9340,First Class,1
SF-2012-9560,Standard Class,1
SF-2013-10000,Same Day,1
SF-2013-1050,Standard Class,1
SF-2013-1080,Second Class,1
SF-2013-1090,First Class,1
SF-2013-1280,Same Day,1
SF-2013-1320,Standard Class,1
SF-2013-1600,Standard Class,1
SF-2013-1720,Standard Class,1
SF-2013-2060,First Class,1
SF-2013-2200,First Class,1
SF-2013-2340,First Class,1
SF-2013-2650,Standard Class,1
SF-2013-2700,Standard Class,1
SF-2013-3170,Standard Class,1
SF-2013-320,First Class,1
SF-2013-3300,Standard Class,1
SF-2013-3370,Standard Class,1
SF-2013-3390,Standard Class,1
SF-2013-3760,Standard Class,1
SF-2013-3840,Standard Class,1
SF-2013-4200,Second Class,1
SF-2013-4270,Second Class,1
SF-2013-430,Standard Class,1
SF-2013-4410,First Class,1
SF-2013-4620,Second Class,1
SF-2013-4650,Standard Class,1
SF-2013-4780,First Class,1
SF-2013-4830,Standard Class,1
SF-2013-4880,First Class,1
SF-2013-490,Standard Class,1
SF-2013-5710,Standard Class,1
SF-2013-5910,First Class,1
SF-2013-5940,Standard Class,1
SF-2013-6200,First Class,1
SF-2013-630,Standard Class,1
SF-2013-6330,Same Day,1
SF-2013-6350,Second Class,1
SF-2013-6430,First Class,1
SF-2013-6530,First Class,1
SF-2013-680,Standard Class,1
SF-2013-70,Second Class,1
SF-2013-7250,Standard Class,1
SF-2013-7510,First Class,1
SF-2013-7960,First Class,1
SF-2013-800,Standard Class,1
SF-2013-8130,Standard Class,1
SF-2013-820,Second Class,1
SF-2013-8260,Standard Class,1
SF-2013-8280,Standard Class,1
SF-2013-8350,First Class,1
SF-2013-8510,First Class,1
SF-2013-8640,Standard Class,1
SF-2013-8700,Second Class,1
SF-2013-8810,Standard Class,1
SF-2013-8880,First Class,1
SF-2013-8920,First Class,1
SF-2013-9000,Standard Class,1
SF-2013-9440,Second Class,1
SF-2013-9460,First Class,1
SF-2013-9500,Standard Class,1
SF-2013-9550,Standard Class,1
SF-2013-9590,First Class,1
SF-2013-9730,Second Class,1
SF-2013-9870,First Class,1
SF-2014-1000,Standard Class,1
SF-2014-1270,Standard Class,1
SF-2014-1390,Second Class,1
SF-2014-1460,First Class,1
SF-2014-1550,Second Class,1
SF-2014-1580,First Class,1
SF-2014-1680,Standard Class,1
SF-2014-1760,Standard Class,1
SF-2014-1800,First Class,1
SF-2014-200,Second Class,1
SF-2014-2290,Standard Class,1
SF-2014-2310,Same Day,1
SF-2014-2330,Second Class,1
SF-2014-2410,Second Class,1
SF-2014-2490,Same Day,1
SF-2014-2650,Second Class,1
SF-2014-2670,Standard Class,1
SF-2014-2770,Standard Class,1
SF-2014-2790,Standard Class,1
SF-2014-2890,Second Class,1
SF-2014-320,Standard Class,1
SF-2014-3260,Standard Class,1
SF-2014-3270,Standard Class,1
SF-2014-3490,Standard Class,1
SF-2014-350,Standard Class,1
SF-2014-3550,Standard Class,1
SF-2014-3560,First Class,1
SF-2014-360,Standard Class,1
SF-2014-3610,Standard Class,1
SF-2014-3620,First Class,1
SF-2014-3760,Standard Class,1
SF-2014-3770,Second Class,1
SF-2014-4250,Standard Class,1
SF-2014-4320,First Class,1
SF-2014-4330,Second Class,1
SF-2014-4410,Standard Class,1
SF-2014-4490,Standard Class,1
SF-2014-4670,Second Class,1
SF-2014-4690,First Class,1
SF-2014-490,First Class,1
SF-2014-4900,Standard Class,1
SF-2014-5020,Standard Class,1
SF-2014-5070,Standard Class,1
SF-2014-5170,Standard Class,1
SF-2014-5230,First Class,1
SF-2014-5250,Standard Class,1
SF-2014-5380,Standard Class,1
SF-2014-540,Standard Class,1
SF-2014-5410,Standard Class,1
SF-2014-5590,Standard Class,1
SF-2014-5680,Standard Class,1
SF-2014-5740,Standard Class,1
SF-2014-5970,Standard Class,1
SF-2014-6000,Same Day,1
SF-2014-6380,Standard Class,1
SF-2014-6400,Standard Class,1
SF-2014-6460,Standard Class,1
SF-2014-6650,Standard Class,1
SF-2014-6950,Second Class,1
SF-2014-7160,Standard Class,1
SF-2014-7270,First Class,1
SF-2014-7280,Standard Class,1
SF-2014-7330,Standard Class,1
SF-2014-7340,Standard Class,1
SF-2014-740,First Class,1
SF-2014-7520,Second Class,1
SF-2014-7630,Standard Class,1
SF-2014-7670,Standard Class,1
SF-2014-7910,Standard Class,1
SF-2014-7940,Standard Class,1
SF-2014-7970,Standard Class,1
SF-2014-8060,Same Day,1
SF-2014-8090,Standard Class,1
SF-2014-8320,Second Class,1
SF-2014-840,Second Class,1
SF-2014-850,Second Class,1
SF-2014-8580,Standard Class,1
SF-2014-8830,First Class,1
SF-2014-8990,Same Day,1
SF-2014-9050,First Class,1
SF-2014-9190,Standard Class,1
SF-2014-9280,Second Class,1
SF-2014-940,Second Class,1
SF-2014-9560,Second Class,1
SF-2014-9650,Standard Class,1
SF-2014-9660,Same Day,1
SF-2014-9810,First Class,1
SG-2011-1770,First Class,1
SG-2011-4160,Second Class,1
SG-2011-6280,First Class,1
SG-2011-7810,Standard Class,1
SG-2011-8120,Standard Class,1
SG-2011-8430,First Class,1
SG-2011-9120,Standard Class,1
SG-2012-1600,First Class,1
SG-2012-1640,Standard Class,1
SG-2012-2990,Standard Class,1
SG-2012-4640,Standard Class,1
SG-2012-4790,First Class,1
SG-2012-4870,Standard Class,1
SG-2012-7090,Standard Class,1
SG-2012-8600,Standard Class,1
SG-2013-1570,Second Class,1
SG-2013-2440,Standard Class,1
SG-2013-2810,Standard Class,1
SG-2013-3230,Same Day,1
SG-2013-3590,Standard Class,1
SG-2013-4320,Same Day,1
SG-2013-4430,Standard Class,1
SG-2013-4540,Standard Class,1
SG-2013-5580,Standard Class,1
SG-2013-5760,Standard Class,1
SG-2013-6580,Same Day,1
SG-2013-6630,Second Class,1
SG-2013-6790,First Class,1
SG-2013-7250,Standard Class,1
SG-2013-7770,Standard Class,1
SG-2013-8590,Second Class,1
SG-2013-8850,Standard Class,1
SG-2013-9490,Standard Class,1
SG-2013-9590,Second Class,1
SG-2014-1600,Second Class,1
SG-2014-1610,Standard Class,1
SG-2014-1770,Same Day,1
SG-2014-2090,Standard Class,1
SG-2014-2120,First Class,1
SG-2014-2730,First Class,1
SG-2014-2890,First Class,1
SG-2014-360,Standard Class,1
SG-2014-3780,Standard Class,1
SG-2014-3940,Second Class,1
SG-2014-4440,First Class,1
SG-2014-4800,Standard Class,1
SG-2014-5470,Standard Class,1
SG-2014-5870,Second Class,1
SG-2014-5940,Standard Class,1
SG-2014-720,Standard Class,1
SG-2014-7320,Standard Class,1
SG-2014-8030,Second Class,1
SG-2014-8980,Second Class,1
SG-2014-9460,Second Class,1
SG-2014-9750,Standard Class,1
SG-2014-9800,Second Class,1
SI-2013-7840,Standard Class,1
SI-2014-3090,Standard Class,1
SL-2011-6640,Standard Class,1
SL-2012-3310,Standard Class,1
SL-2012-4330,Standard Class,1
SL-2012-7850,First Class,1
SL-2014-420,First Class,1
SL-2014-6780,Standard Class,1
SO-2011-1410,Standard Class,1
SO-2011-2000,First Class,1
SO-2011-3360,Second Class,1
SO-2011-3370,Standard Class,1
SO-2011-3930,Standard Class,1
SO-2011-6480,Second Class,1
SO-2012-220,Second Class,1
SO-2012-2390,Second Class,1
SO-2012-4600,Standard Class,1
SO-2012-560,Standard Class,1
SO-2012-5940,First Class,1
SO-2012-7640,Standard Class,1
SO-2012-80,Standard Class,1
SO-2013-1410,Second Class,1
SO-2013-1700,Standard Class,1
SO-2013-270,Standard Class,1
SO-2013-3080,Standard Class,1
SO-2013-3820,Standard Class,1
SO-2013-5970,Standard Class,1
SO-2013-7290,Same Day,1
SO-2013-7740,Standard Class,1
SO-2013-9380,Standard Class,1
SO-2014-1740,Standard Class,1
SO-2014-3310,Standard Class,1
SO-2014-4990,First Class,1
SO-2014-5090,Standard Class,1
SO-2014-5380,Standard Class,1
SO-2014-5580,Standard Class,1
SO-2014-6790,Standard Class,1
SO-2014-760,Second Class,1
SO-2014-8170,Second Class,1
SO-2014-9400,Standard Class,1
SU-2011-1150,Second Class,1
SU-2011-3310,Standard Class,1
SU-2011-3750,Standard Class,1
SU-2011-4120,Second Class,1
SU-2011-5190,Standard Class,1
SU-2011-5310,Second Class,1
SU-2011-8360,Standard Class,1
SU-2012-2020,Second Class,1
SU-2012-5280,Standard Class,1
SU-2012-6840,Standard Class,1
SU-2012-8130,First Class,1
SU-2013-1210,Standard Class,1
SU-2013-1710,Second Class,1
SU-2013-1940,First Class,1
SU-2013-3710,Standard Class,1
SU-2013-4080,First Class,1
SU-2013-4590,Standard Class,1
SU-2013-4750,Standard Class,1
SU-2013-5300,First Class,1
SU-2013-6450,Standard Class,1
SU-2013-8120,Standard Class,1
SU-2013-8440,Same Day,1
SU-2013-8780,Standard Class,1
SU-2014-1870,Standard Class,1
SU-2014-2190,Standard Class,1
SU-2014-3390,Standard Class,1
SU-2014-3450,Standard Class,1
SU-2014-3820,Same Day,1
SU-2014-4440,Standard Class,1
SU-2014-5140,Standard Class,1
SU-2014-5210,Standard Class,1
SU-2014-6240,Second Class,1
SU-2014-6350,Standard Class,1
SU-2014-6490,Second Class,1
SU-2014-6510,Standard Class,1
SU-2014-7650,Standard Class,1
SU-2014-7720,Second Class,1
SU-2014-8840,Standard Class,1
SU-2014-8900,Standard Class,1
SU-2014-9770,Second Class,1
SY-2011-8050,Standard Class,1
SY-2012-5380,Standard Class,1
SY-2012-7380,Standard Class,1
SY-2012-7790,Same Day,1
SY-2012-8920,Standard Class,1
SY-2012-9800,Standard Class,1
SY-2013-1380,Second Class,1
SY-2013-1680,Standard Class,1
SY-2013-4060,Standard Class,1
SY-2013-4610,Standard Class,1
SY-2013-4970,Standard Class,1
SY-2013-6790,Second Class,1
SY-2014-10,Second Class,1
SY-2014-8240,First Class,1
SY-2014-8680,Standard Class,1
SY-2014-9320,Standard Class,1
TI-2011-1290,Standard Class,1
TI-2014-3380,Standard Class,1
TO-2011-5300,Standard Class,1
TO-2011-9730,Standard Class,1
TO-2012-5030,First Class,1
TO-2012-8930,Second Class,1
TO-2012-9490,Second Class,1
TO-2013-3020,Standard Class,1
TO-2013-3060,Second Class,1
TO-2013-3630,First Class,1
TO-2013-5240,Second Class,1
TO-2013-7970,Standard Class,1
TO-2013-9330,First Class,1
TO-2013-9830,Standard Class,1
TO-2014-1570,Standard Class,1
TO-2014-1650,Second Class,1
TO-2014-1980,Standard Class,1
TO-2014-2500,Standard Class,1
TO-2014-5740,Second Class,1
TO-2014-6580,Standard Class,1
TO-2014-8550,Standard Class,1
TO-2014-9950,First Class,1
TS-2011-9360,Standard Class,1
TS-2012-3120,First Class,1
TS-2013-3210,Standard Class,1
TS-2013-5690,Same Day,1
TS-2013-9630,Standard Class,1
TS-2014-1680,Standard Class,1
TS-2014-1870,Standard Class,1
TS-2014-6460,Standard Class,1
TS-2014-9490,Standard Class,1
TU-2011-1130,Standard Class,1
TU-2011-1200,Standard Class,1
TU-2011-1230,First Class,1
TU-2011-1300,Standard Class,1
TU-2011-1470,First Class,1
TU-2011-1510,Second Class,1
TU-2011-1580,Standard Class,1
TU-2011-160,Standard Class,1
TU-2011-1630,Standard Class,1
TU-2011-1780,First Class,1
TU-2011-2310,Second Class,1
TU-2011-2420,Standard Class,1
TU-2011-2530,Second Class,1
TU-2011-2560,Standard Class,1
TU-2011-280,Second Class,1
TU-2011-2990,Standard Class,1
TU-2011-3090,Standard Class,1
TU-2011-3110,Standard Class,1
TU-2011-3230,Standard Class,1
TU-2011-3360,First Class,1
TU-2011-3440,Standard Class,1
TU-2011-3450,Standard Class,1
TU-2011-3610,Second Class,1
TU-2011-3770,Second Class,1
TU-2011-3850,Second Class,1
TU-2011-3880,Standard Class,1
TU-2011-3910,Second Class,1
TU-2011-3950,Standard Class,1
TU-2011-3980,Standard Class,1
TU-2011-4000,Standard Class,1
TU-2011-4040,Standard Class,1
TU-2011-4150,Same Day,1
TU-2011-4190,Second Class,1
TU-2011-4460,Standard Class,1
TU-2011-4480,First Class,1
TU-2011-4710,Standard Class,1
TU-2011-4730,Standard Class,1
TU-2011-480,Standard Class,1
TU-2011-4860,Second Class,1
TU-2011-490,Second Class,1
TU-2011-5090,Second Class,1
TU-2011-5220,Second Class,1
TU-2011-530,Same Day,1
TU-2011-5460,Standard Class,1
TU-2011-5500,Second Class,1
TU-2011-5550,Second Class,1
TU-2011-5680,Standard Class,1
TU-2011-5770,First Class,1
TU-2011-5840,Standard Class,1
TU-2011-5990,Standard Class,1
TU-2011-6180,Standard Class,1
TU-2011-6260,Standard Class,1
TU-2011-6330,Same Day,1
TU-2011-6350,Standard Class,1
TU-2011-6390,Second Class,1
TU-2011-6490,Standard Class,1
TU-2011-660,First Class,1
TU-2011-6640,Second Class,1
TU-2011-6790,Standard Class,1
TU-2011-6800,Second Class,1
TU-2011-6820,Second Class,1
TU-2011-6830,Standard Class,1
TU-2011-700,Same Day,1
TU-2011-7020,Same Day,1
TU-2011-7230,Standard Class,1
TU-2011-7240,Standard Class,1
TU-2011-750,Standard Class,1
TU-2011-7500,Second Class,1
TU-2011-7510,Standard Class,1
TU-2011-7670,Second Class,1
TU-2011-7800,First Class,1
TU-2011-7850,Standard Class,1
TU-2011-790,Standard Class,1
TU-2011-7970,Standard Class,1
TU-2011-800,Same Day,1
TU-2011-8450,Standard Class,1
TU-2011-8560,Standard Class,1
TU-2011-8570,Standard Class,1
TU-2011-8580,Standard Class,1
TU-2011-8670,Standard Class,1
TU-2011-8770,First Class,1
TU-2011-8780,Second Class,1
TU-2011-8870,First Class,1
TU-2011-8930,Standard Class,1
TU-2011-9110,Second Class,1
TU-2011-9120,First Class,1
TU-2011-9190,Second Class,1
TU-2011-9230,Standard Class,1
TU-2011-940,Second Class,1
TU-2011-9480,Second Class,1
TU-2011-9560,Standard Class,1
TU-2011-9570,Standard Class,1
TU-2011-9600,Standard Class,1
TU-2011-9640,Standard Class,1
TU-2011-9660,Standard Class,1
TU-2011-9700,Standard Class,1
TU-2011-9730,Standard Class,1
TU-2011-9810,Standard Class,1
TU-2011-9940,Second Class,1
TU-2012-100,Standard Class,1
TU-2012-1110,Second Class,1
TU-2012-1280,Standard Class,1
TU-2012-1300,Standard Class,1
TU-2012-1350,Standard Class,1
TU-2012-1410,Standard Class,1
TU-2012-1480,Same Day,1
TU-2012-1560,Second Class,1
TU-2012-1570,Standard Class,1
TU-2012-160,First Class,1
TU-2012-1600,Standard Class,1
TU-2012-1680,Standard Class,1
TU-2012-1690,Standard Class,1
TU-2012-1730,Standard Class,1
TU-2012-1770,Second Class,1
TU-2012-180,Standard Class,1
TU-2012-1890,Standard Class,1
TU-2012-190,Standard Class,1
TU-2012-1940,Second Class,1
TU-2012-1970,Second Class,1
TU-2012-200,Standard Class,1
TU-2012-2100,Second Class,1
TU-2012-2150,First Class,1
TU-2012-220,Standard Class,1
TU-2012-2310,Standard Class,1
TU-2012-2340,Standard Class,1
TU-2012-2360,Standard Class,1
TU-2012-2510,Standard Class,1
TU-2012-2520,Standard Class,1
TU-2012-2560,Standard Class,1
TU-2012-2610,Second Class,1
TU-2012-2690,First Class,1
TU-2012-2840,Standard Class,1
TU-2012-2930,Second Class,1
TU-2012-2960,Second Class,1
TU-2012-3070,Standard Class,1
TU-2012-3110,Standard Class,1
TU-2012-3170,Standard Class,1
TU-2012-3190,First Class,1
TU-2012-3200,Standard Class,1
TU-2012-3220,Standard Class,1
TU-2012-3230,Standard Class,1
TU-2012-3250,First Class,1
TU-2012-3340,Standard Class,1
TU-2012-3440,First Class,1
TU-2012-3470,Same Day,1
TU-2012-350,Standard Class,1
TU-2012-3520,First Class,1
TU-2012-370,Standard Class,1
TU-2012-3780,Standard Class,1
TU-2012-3810,Second Class,1
TU-2012-400,Standard Class,1
TU-2012-4060,Same Day,1
TU-2012-4090,Standard Class,1
TU-2012-4120,Second Class,1
TU-2012-4170,Standard Class,1
TU-2012-4210,Standard Class,1
TU-2012-4280,Second Class,1
TU-2012-450,Standard Class,1
TU-2012-460,Standard Class,1
TU-2012-4710,Standard Class,1
TU-2012-4770,First Class,1
TU-2012-4860,Second Class,1
TU-2012-4890,Standard Class,1
TU-2012-4900,First Class,1
TU-2012-5220,Second Class,1
TU-2012-5250,First Class,1
TU-2012-5320,Same Day,1
TU-2012-5440,First Class,1
TU-2012-5450,Standard Class,1
TU-2012-5470,Second Class,1
TU-2012-5520,First Class,1
TU-2012-5560,Same Day,1
TU-2012-5730,Second Class,1
TU-2012-5800,Second Class,1
TU-2012-5900,Standard Class,1
TU-2012-5940,Standard Class,1
TU-2012-60,First Class,1
TU-2012-6180,Second Class,1
TU-2012-620,Standard Class,1
TU-2012-640,Standard Class,1
TU-2012-6430,Standard Class,1
TU-2012-6470,Standard Class,1
TU-2012-6550,Standard Class,1
TU-2012-660,First Class,1
TU-2012-6600,Standard Class,1
TU-2012-6630,First Class,1
TU-2012-6640,First Class,1
TU-2012-6820,Second Class,1
TU-2012-6830,Second Class,1
TU-2012-6890,Standard Class,1
TU-2012-6900,First Class,1
TU-2012-6920,Standard Class,1
TU-2012-7000,Standard Class,1
TU-2012-7030,Standard Class,1
TU-2012-7040,Standard Class,1
TU-2012-7140,Second Class,1
TU-2012-7190,Standard Class,1
TU-2012-720,First Class,1
TU-2012-7270,Standard Class,1
TU-2012-7410,Standard Class,1
TU-2012-7500,Standard Class,1
TU-2012-7510,Standard Class,1
TU-2012-7590,Standard Class,1
TU-2012-7670,Standard Class,1
TU-2012-7710,Second Class,1
TU-2012-780,First Class,1
TU-2012-7850,Second Class,1
TU-2012-7870,Standard Class,1
TU-2012-790,Standard Class,1
TU-2012-7900,Standard Class,1
TU-2012-7960,Standard Class,1
TU-2012-7970,Standard Class,1
TU-2012-800,Second Class,1
TU-2012-8070,First Class,1
TU-2012-8250,Second Class,1
TU-2012-8280,Standard Class,1
TU-2012-8330,Same Day,1
TU-2012-8480,Standard Class,1
TU-2012-8530,Standard Class,1
TU-2012-8560,Standard Class,1
TU-2012-8730,Standard Class,1
TU-2012-8800,Second Class,1
TU-2012-8890,Standard Class,1
TU-2012-90,Standard Class,1
TU-2012-900,Standard Class,1
TU-2012-9080,Standard Class,1
TU-2012-9200,First Class,1
TU-2012-9280,Standard Class,1
TU-2012-9310,Standard Class,1
TU-2012-9350,Standard Class,1
TU-2012-9360,Standard Class,1
TU-2012-9440,Standard Class,1
TU-2012-9450,Second Class,1
TU-2012-950,Same Day,1
TU-2012-9500,Standard Class,1
TU-2012-9540,First Class,1
TU-2012-9810,Standard Class,1
TU-2012-9840,Standard Class,1
TU-2012-9960,First Class,1
TU-2013-100,Standard Class,1
TU-2013-10000,Standard Class,1
TU-2013-1100,Standard Class,1
TU-2013-1110,Standard Class,1
TU-2013-1120,Standard Class,1
TU-2013-1130,Same Day,1
TU-2013-1200,Standard Class,1
TU-2013-1220,Standard Class,1
TU-2013-1240,Standard Class,1
TU-2013-1250,Standard Class,1
TU-2013-1280,Standard Class,1
TU-2013-1290,Standard Class,1
TU-2013-1330,First Class,1
TU-2013-1350,First Class,1
TU-2013-1420,Standard Class,1
TU-2013-1480,Standard Class,1
TU-2013-150,Standard Class,1
TU-2013-1530,Standard Class,1
TU-2013-1610,Second Class,1
